,max_malig,max_spiculation,max_lobulation,max_diameter,xsd_malig,xsd_spiculation,xmax_lobulation,xsd_diameter,labels
16,0.45963865518569946,0.3539142608642578,0.36647218465805054,0.3238268196582794,0.09723654389381409,0.10485684126615524,0.36647218465805054,0.07682240009307861,0
17,0.5033286809921265,0.25322380661964417,0.25668689608573914,0.24700216948986053,0.12176001071929932,0.034820422530174255,0.25668689608573914,0.042260296642780304,1
18,0.49614453315734863,0.34055641293525696,0.3490527868270874,0.30558300018310547,0.08973399549722672,0.07099217176437378,0.3490527868270874,0.061615943908691406,1
19,0.48227742314338684,0.3217584788799286,0.36036035418510437,0.3161984384059906,0.09235507994890213,0.07069806009531021,0.36036035418510437,0.04755408689379692,1
20,0.4977719783782959,0.377189964056015,0.3381444215774536,0.3287618160247803,0.11746884882450104,0.08542308211326599,0.3381444215774536,0.06076943501830101,1
21,0.5283529758453369,0.3324914872646332,0.3138073980808258,0.29989150166511536,0.11384018510580063,0.06773717701435089,0.3138073980808258,0.06283773481845856,0
22,0.5050098896026611,0.3670869469642639,0.37321144342422485,0.2903568744659424,0.12793239951133728,0.07733146846294403,0.37321144342422485,0.057702794671058655,1
23,0.5009310841560364,0.370099276304245,0.3021676242351532,0.35236695408821106,0.11367027461528778,0.08102031797170639,0.3021676242351532,0.06589877605438232,1
24,0.530005931854248,0.33000117540359497,0.3659733533859253,0.3419492542743683,0.1422824263572693,0.08470061421394348,0.3659733533859253,0.08209895342588425,1
25,0.5038149356842041,0.3697827458381653,0.33030322194099426,0.3519735038280487,0.11806664615869522,0.07823225855827332,0.33030322194099426,0.06271965801715851,1
26,0.5179705619812012,0.31087231636047363,0.36005276441574097,0.3362254202365875,0.14684057235717773,0.06745073944330215,0.36005276441574097,0.0705978274345398,0
27,0.5051925778388977,0.35291147232055664,0.3617318570613861,0.3327706456184387,0.10795620828866959,0.07615580409765244,0.3617318570613861,0.06078203022480011,1
28,0.5151971578598022,0.37736383080482483,0.3502826988697052,0.3254075348377228,0.1350077986717224,0.08903596550226212,0.3502826988697052,0.06987885385751724,1
29,0.5199059844017029,0.34161612391471863,0.3130340874195099,0.33167925477027893,0.1010269969701767,0.07282393425703049,0.3130340874195099,0.07004266232252121,1
30,0.5263448357582092,0.3345453143119812,0.2597159445285797,0.32538893818855286,0.14383649826049805,0.09299026429653168,0.2597159445285797,0.07481108605861664,0
31,0.5058810710906982,0.37841930985450745,0.3080011308193207,0.3067842125892639,0.12952715158462524,0.07443759590387344,0.3080011308193207,0.057414598762989044,1
32,0.4555327296257019,0.32029661536216736,0.36133724451065063,0.2795664370059967,0.12612317502498627,0.08455470204353333,0.36133724451065063,0.06247979775071144,0
33,0.5103704929351807,0.2964392304420471,0.3743588924407959,0.3161145746707916,0.13228610157966614,0.06551230698823929,0.3743588924407959,0.05706502124667168,1
34,0.5310854911804199,0.357726514339447,0.3752494752407074,0.34633103013038635,0.112678162753582,0.07834380120038986,0.3752494752407074,0.06550562381744385,1
35,0.3692895472049713,0.33538690209388733,0.3258756101131439,0.31087738275527954,0.07300152629613876,0.0755143091082573,0.3258756101131439,0.06549877673387527,0
36,0.47931236028671265,0.32132190465927124,0.3574405610561371,0.2751457989215851,0.11274643242359161,0.052571851760149,0.3574405610561371,0.0519680455327034,1
37,0.44032222032546997,0.21435114741325378,0.29777732491493225,0.2966274619102478,0.10147985816001892,0.045450061559677124,0.29777732491493225,0.055054839700460434,0
38,0.49591484665870667,0.35050496459007263,0.37696462869644165,0.3216533958911896,0.1444268673658371,0.08768874406814575,0.37696462869644165,0.0925574004650116,0
39,0.5173264145851135,0.36832407116889954,0.3470945358276367,0.34406954050064087,0.13356931507587433,0.08776184171438217,0.3470945358276367,0.07260065525770187,1
40,0.4801444411277771,0.339723140001297,0.3254987895488739,0.298177033662796,0.10419566184282303,0.058496829122304916,0.3254987895488739,0.04768811911344528,1
41,0.49610140919685364,0.3666347861289978,0.3428662121295929,0.324895977973938,0.12739966809749603,0.0841950923204422,0.3428662121295929,0.07592619955539703,1
42,0.5259605646133423,0.34829849004745483,0.34405821561813354,0.3370780348777771,0.11100594699382782,0.07266545295715332,0.34405821561813354,0.06188015639781952,1
43,0.5196495056152344,0.3577185869216919,0.32214707136154175,0.3239715099334717,0.13417470455169678,0.08013202250003815,0.32214707136154175,0.06280573457479477,1
44,0.5107448101043701,0.3058279752731323,0.31659451127052307,0.2849540710449219,0.1296738237142563,0.05020349845290184,0.31659451127052307,0.04954492673277855,1
45,0.5024304986000061,0.352317750453949,0.33993375301361084,0.3410295844078064,0.10344526171684265,0.0699431523680687,0.33993375301361084,0.060167115181684494,1
46,0.5256693959236145,0.3622177839279175,0.3619145154953003,0.3412601947784424,0.10308310389518738,0.0878249928355217,0.3619145154953003,0.06953427940607071,1
47,0.5022642016410828,0.3707006275653839,0.32685935497283936,0.311116099357605,0.12297417223453522,0.0820579007267952,0.32685935497283936,0.05450364574790001,1
48,0.40950021147727966,0.22725799679756165,0.25248458981513977,0.19254696369171143,0.0828724056482315,0.047223106026649475,0.25248458981513977,0.02014463022351265,0
49,0.5155410766601562,0.352062851190567,0.3328503966331482,0.28685590624809265,0.12134609371423721,0.08523392677307129,0.3328503966331482,0.05023128539323807,1
50,0.4834703803062439,0.2602274715900421,0.31645020842552185,0.34191080927848816,0.12507492303848267,0.059143345803022385,0.31645020842552185,0.0684051439166069,0
51,0.5056439638137817,0.36004602909088135,0.3596910238265991,0.331491619348526,0.12261486053466797,0.08164481818675995,0.3596910238265991,0.06216616556048393,1
52,0.5205971598625183,0.3683915436267853,0.36684420704841614,0.3506755530834198,0.12037114053964615,0.08405967056751251,0.36684420704841614,0.06455616652965546,1
53,0.43245887756347656,0.2611319422721863,0.36706793308258057,0.3497040569782257,0.09128115326166153,0.04838097468018532,0.36706793308258057,0.060069456696510315,1
54,0.5250690579414368,0.36117321252822876,0.3643416166305542,0.3490067720413208,0.10467548668384552,0.0738053023815155,0.3643416166305542,0.06661935150623322,1
55,0.4904813766479492,0.29216980934143066,0.3115815818309784,0.3338942229747772,0.1036849394440651,0.05577825382351875,0.3115815818309784,0.06405328214168549,1
56,0.5174318552017212,0.3570345640182495,0.3644276559352875,0.35393133759498596,0.1162291094660759,0.0849648267030716,0.3644276559352875,0.07150545716285706,1
57,0.5263856649398804,0.36026257276535034,0.365557998418808,0.35008037090301514,0.12468190491199493,0.08327184617519379,0.365557998418808,0.07352622598409653,1
58,0.4761037826538086,0.2997584939002991,0.23306909203529358,0.2138127088546753,0.11688563227653503,0.056253135204315186,0.23306909203529358,0.029191244393587112,0
59,0.5174309611320496,0.38030916452407837,0.3619219660758972,0.3429892361164093,0.09934377670288086,0.07849515974521637,0.3619219660758972,0.06349219381809235,1
60,0.5067163705825806,0.26517945528030396,0.27388784289360046,0.22456341981887817,0.09819842875003815,0.05517391860485077,0.27388784289360046,0.031242530792951584,0
61,0.4926656484603882,0.29216286540031433,0.3430595397949219,0.2911616563796997,0.14957255125045776,0.08489605784416199,0.3430595397949219,0.07411497831344604,0
62,0.45383262634277344,0.3342885673046112,0.3672160804271698,0.24234142899513245,0.12149367481470108,0.09449277818202972,0.3672160804271698,0.04803742095828056,0
63,0.5205700397491455,0.3655916750431061,0.34506839513778687,0.30376118421554565,0.14773160219192505,0.09216079860925674,0.34506839513778687,0.06198687106370926,0
64,0.2183838039636612,0.18919596076011658,0.17570120096206665,0.14814195036888123,0.030538594350218773,0.02487662434577942,0.17570120096206665,0.011170207522809505,0
65,0.5179325938224792,0.3057326376438141,0.3092010021209717,0.3032921254634857,0.1426490843296051,0.06394922733306885,0.3092010021209717,0.05065937340259552,1
66,0.48729342222213745,0.31180939078330994,0.23146994411945343,0.28688713908195496,0.1418386995792389,0.08553863316774368,0.23146994411945343,0.07339921593666077,0
67,0.5051864385604858,0.3224892318248749,0.36676374077796936,0.31747695803642273,0.1069202721118927,0.060827236622571945,0.36676374077796936,0.05283007025718689,1
68,0.511468768119812,0.3222673833370209,0.32183951139450073,0.32162201404571533,0.12339422851800919,0.08021557331085205,0.32183951139450073,0.06246590614318848,1
69,0.48627883195877075,0.37760433554649353,0.33894386887550354,0.35286858677864075,0.11948660016059875,0.06637150049209595,0.33894386887550354,0.06594482064247131,1
70,0.5188497304916382,0.3782227635383606,0.3503151834011078,0.3062624931335449,0.09844954311847687,0.07601366937160492,0.3503151834011078,0.04983910173177719,1
71,0.4879721403121948,0.3414461016654968,0.37701988220214844,0.3466706871986389,0.13947683572769165,0.08155316114425659,0.37701988220214844,0.09271117299795151,0
72,0.4660078287124634,0.21814115345478058,0.3430347442626953,0.30284222960472107,0.11449666321277618,0.04094335809350014,0.3430347442626953,0.058153729885816574,1
73,0.47578397393226624,0.24054497480392456,0.2986498177051544,0.3154355585575104,0.13538801670074463,0.05583019182085991,0.2986498177051544,0.06426269561052322,0
74,0.5273873805999756,0.37790560722351074,0.3777366280555725,0.3461940884590149,0.10495419800281525,0.07759827375411987,0.3777366280555725,0.06677775084972382,1
75,0.4798286557197571,0.3762219548225403,0.2808239161968231,0.21887123584747314,0.09167008846998215,0.09159116446971893,0.2808239161968231,0.04080565646290779,0
76,0.5025347471237183,0.30795782804489136,0.34017327427864075,0.3447301387786865,0.08600401133298874,0.06725062429904938,0.34017327427864075,0.07837105542421341,1
77,0.5196877121925354,0.3544708788394928,0.37434837222099304,0.31492558121681213,0.10103049129247665,0.07514593750238419,0.37434837222099304,0.05992749333381653,1
78,0.503875195980072,0.3790460526943207,0.28577330708503723,0.3191790282726288,0.09669473022222519,0.09261702001094818,0.28577330708503723,0.06248314306139946,1
79,0.5208650827407837,0.36564937233924866,0.36626681685447693,0.3185923397541046,0.11679831147193909,0.07069829851388931,0.36626681685447693,0.06170765683054924,1
80,0.5308003425598145,0.37530896067619324,0.37509849667549133,0.3385024070739746,0.11792490631341934,0.08464459329843521,0.37509849667549133,0.0690961480140686,1
81,0.5020169615745544,0.2264641672372818,0.3371597230434418,0.2414529174566269,0.12337059527635574,0.028729990124702454,0.3371597230434418,0.03654906526207924,0
82,0.49869561195373535,0.32938331365585327,0.33179980516433716,0.3551044464111328,0.11308290809392929,0.061034999787807465,0.33179980516433716,0.0676870048046112,1
83,0.47210896015167236,0.28845885396003723,0.3594089448451996,0.2916238605976105,0.1059749573469162,0.05485118553042412,0.3594089448451996,0.05525583028793335,0
84,0.4869503378868103,0.23272059857845306,0.3574536442756653,0.2899691164493561,0.12658725678920746,0.04796353727579117,0.3574536442756653,0.04565894231200218,1
85,0.49044519662857056,0.3090682327747345,0.35966455936431885,0.23246939480304718,0.09815148264169693,0.06183234974741936,0.35966455936431885,0.028109880164265633,0
86,0.4892114996910095,0.33098891377449036,0.2373553067445755,0.3353293836116791,0.1370169073343277,0.09385079145431519,0.2373553067445755,0.07273553311824799,0
87,0.5153264999389648,0.36412644386291504,0.3740997016429901,0.29186856746673584,0.12242218852043152,0.06678291410207748,0.3740997016429901,0.049743108451366425,1
88,0.4952055811882019,0.3553740382194519,0.34100914001464844,0.33439940214157104,0.11242017149925232,0.08371750265359879,0.34100914001464844,0.0621621198952198,1
89,0.5178101658821106,0.37969788908958435,0.3496314585208893,0.3527089059352875,0.11457900702953339,0.08766518533229828,0.3496314585208893,0.07590136677026749,1
90,0.47681888937950134,0.1917942613363266,0.2588140368461609,0.24095670878887177,0.08990603685379028,0.02236703597009182,0.2588140368461609,0.03285875543951988,1
91,0.5140874981880188,0.3261660039424896,0.33834928274154663,0.2903609871864319,0.10136586427688599,0.07850541174411774,0.33834928274154663,0.03387527912855148,0
92,0.4412432909011841,0.237436443567276,0.2841748595237732,0.23366878926753998,0.09629518538713455,0.053627755492925644,0.2841748595237732,0.039940688759088516,0
93,0.40395939350128174,0.23147836327552795,0.21653559803962708,0.2322136014699936,0.0815407782793045,0.0421765074133873,0.21653559803962708,0.045063842087984085,0
94,0.526461660861969,0.3566257357597351,0.29721176624298096,0.3318689167499542,0.12460671365261078,0.059536103159189224,0.29721176624298096,0.053393203765153885,1
95,0.5239639282226562,0.2579384744167328,0.2040732502937317,0.27458739280700684,0.15293778479099274,0.04390813410282135,0.2040732502937317,0.06083659827709198,0
96,0.5240573287010193,0.32948124408721924,0.31254127621650696,0.27708345651626587,0.12871389091014862,0.06876476854085922,0.31254127621650696,0.05380338057875633,1
97,0.5101263523101807,0.29648974537849426,0.31866922974586487,0.30222710967063904,0.13506771624088287,0.05540216341614723,0.31866922974586487,0.05837954953312874,1
98,0.4746682047843933,0.19810417294502258,0.2618250846862793,0.2956926226615906,0.1296534687280655,0.03655062988400459,0.2618250846862793,0.06777775287628174,0
99,0.5159813761711121,0.3367655277252197,0.3309043049812317,0.2951784133911133,0.1066780686378479,0.07355831563472748,0.3309043049812317,0.048582252115011215,1
100,0.49293452501296997,0.3576395511627197,0.32075047492980957,0.3150078058242798,0.11794676631689072,0.10896420478820801,0.32075047492980957,0.07761388272047043,0
101,0.5056455731391907,0.33174556493759155,0.3504772484302521,0.3096146285533905,0.1359495222568512,0.09848633408546448,0.3504772484302521,0.07627349346876144,1
102,0.5174674987792969,0.37963730096817017,0.3541925251483917,0.33365005254745483,0.11270321905612946,0.07789989560842514,0.3541925251483917,0.06564711034297943,1
103,0.5035913586616516,0.3033010959625244,0.3102650046348572,0.2540542781352997,0.09265314042568207,0.04532914608716965,0.3102650046348572,0.04188494756817818,1
104,0.3616558015346527,0.15628953278064728,0.17394764721393585,0.24030764400959015,0.07547029107809067,0.017091017216444016,0.17394764721393585,0.047237541526556015,0
105,0.5220460891723633,0.28197652101516724,0.3297592103481293,0.29069656133651733,0.13911154866218567,0.05341670289635658,0.3297592103481293,0.05718119442462921,1
106,0.5187886357307434,0.2798687815666199,0.20640671253204346,0.31602463126182556,0.10988610237836838,0.03633001446723938,0.20640671253204346,0.07605090737342834,0
107,0.3980047404766083,0.24449338018894196,0.28908997774124146,0.25213000178337097,0.06377573311328888,0.04349614307284355,0.28908997774124146,0.05011766031384468,0
108,0.5053001046180725,0.32460951805114746,0.3422567844390869,0.29087376594543457,0.12950499355793,0.06968505680561066,0.3422567844390869,0.06706533581018448,0
109,0.5265293121337891,0.35366687178611755,0.3140535056591034,0.3389592468738556,0.1320776641368866,0.07959941774606705,0.3140535056591034,0.07496991008520126,1
110,0.5001298189163208,0.2577366530895233,0.3038695454597473,0.2907135784626007,0.10700612515211105,0.04805314540863037,0.3038695454597473,0.045808784663677216,1
111,0.4907125234603882,0.3309807777404785,0.3498059809207916,0.3188183903694153,0.1088680550456047,0.0815790668129921,0.3498059809207916,0.06918291002511978,1
112,0.5049572587013245,0.2827087342739105,0.3600538372993469,0.2742551565170288,0.11351314932107925,0.05094556882977486,0.3600538372993469,0.05093683302402496,0
113,0.5017948150634766,0.19883935153484344,0.23198477923870087,0.23538804054260254,0.10584187507629395,0.026471879333257675,0.23198477923870087,0.03414010629057884,1
114,0.4885386824607849,0.3776282072067261,0.3182232677936554,0.3223729133605957,0.1103171780705452,0.10898356139659882,0.3182232677936554,0.08580669015645981,1
115,0.5161125659942627,0.3157815933227539,0.3151260316371918,0.29832690954208374,0.11957816779613495,0.06022554263472557,0.3151260316371918,0.05799909308552742,1
116,0.5046858787536621,0.3674536943435669,0.3356221616268158,0.2928182780742645,0.06945541501045227,0.06426899880170822,0.3356221616268158,0.04956979304552078,1
117,0.5002326965332031,0.3466181755065918,0.2592220902442932,0.26460543274879456,0.12839339673519135,0.08850683271884918,0.2592220902442932,0.05672872066497803,0
118,0.5016692876815796,0.3492296040058136,0.36227428913116455,0.31442442536354065,0.1599416732788086,0.09659751504659653,0.36227428913116455,0.07272541522979736,0
119,0.503524661064148,0.3683330714702606,0.3526148200035095,0.3211649954319,0.07642750442028046,0.07768809795379639,0.3526148200035095,0.05672129988670349,1
120,0.48628056049346924,0.37413036823272705,0.335822731256485,0.33868008852005005,0.11864309012889862,0.08931642770767212,0.335822731256485,0.06322435289621353,1
121,0.5231885313987732,0.37157920002937317,0.36779260635375977,0.3511488437652588,0.11656743288040161,0.07779665291309357,0.36779260635375977,0.07128593325614929,1
122,0.49168071150779724,0.36153265833854675,0.3434947431087494,0.3444276750087738,0.09985215961933136,0.06472690403461456,0.3434947431087494,0.05584535747766495,1
123,0.450015664100647,0.2556605041027069,0.25300416350364685,0.23502960801124573,0.1082729920744896,0.04653941094875336,0.25300416350364685,0.03773952275514603,1
124,0.49881333112716675,0.3051910698413849,0.3544071614742279,0.33188775181770325,0.11946768313646317,0.051545169204473495,0.3544071614742279,0.07762908935546875,0
125,0.49860554933547974,0.37810638546943665,0.3323148488998413,0.33494406938552856,0.11421535164117813,0.09140680730342865,0.3323148488998413,0.07304009795188904,1
126,0.4418393671512604,0.19671769440174103,0.30570101737976074,0.2287151962518692,0.1080799475312233,0.035081591457128525,0.30570101737976074,0.03747573494911194,0
127,0.4830309748649597,0.35717344284057617,0.37406712770462036,0.3322821855545044,0.14162421226501465,0.07369792461395264,0.37406712770462036,0.0616765096783638,1
128,0.5169793367385864,0.35707101225852966,0.36076781153678894,0.3459307849407196,0.117582306265831,0.09288524836301804,0.36076781153678894,0.07136079668998718,1
129,0.49321848154067993,0.36542442440986633,0.3540424406528473,0.30396413803100586,0.10219688713550568,0.07269641011953354,0.3540424406528473,0.05202817544341087,1
130,0.49421238899230957,0.3658472001552582,0.3114909529685974,0.3019605278968811,0.11496817320585251,0.08911836892366409,0.3114909529685974,0.05613304674625397,1
131,0.4963899850845337,0.34892043471336365,0.3312705457210541,0.2962345778942108,0.0822998583316803,0.06676322966814041,0.3312705457210541,0.039576414972543716,1
132,0.519945502281189,0.3552599549293518,0.32721272110939026,0.3478725254535675,0.14067861437797546,0.06477997452020645,0.32721272110939026,0.06574691087007523,0
133,0.5138446092605591,0.30629199743270874,0.26941537857055664,0.3034777343273163,0.10507149994373322,0.058679211884737015,0.26941537857055664,0.048953454941511154,1
134,0.4870030879974365,0.3461618721485138,0.2115120142698288,0.265204519033432,0.11646146327257156,0.08066839724779129,0.2115120142698288,0.06218527629971504,0
135,0.4938438832759857,0.3335045278072357,0.33495914936065674,0.3426392674446106,0.08794368803501129,0.0806245282292366,0.33495914936065674,0.06385617703199387,1
136,0.5026350021362305,0.3293520212173462,0.29721248149871826,0.24970565736293793,0.10376346111297607,0.08391883969306946,0.29721248149871826,0.04897858947515488,0
137,0.5056836009025574,0.35725024342536926,0.36200863122940063,0.33999741077423096,0.10561611503362656,0.07460557669401169,0.36200863122940063,0.07242067903280258,1
138,0.5072900652885437,0.3592556416988373,0.2617676258087158,0.2700258195400238,0.10242793709039688,0.057144783437252045,0.2617676258087158,0.04041504114866257,1
139,0.5139943957328796,0.37540003657341003,0.3448443114757538,0.3468438684940338,0.08927185833454132,0.08124051243066788,0.3448443114757538,0.06333200633525848,1
140,0.5183252692222595,0.3742179274559021,0.37684890627861023,0.3482748568058014,0.1090070903301239,0.08666442334651947,0.37684890627861023,0.0568976104259491,1
141,0.5077774524688721,0.3441667854785919,0.37665292620658875,0.3398083448410034,0.09157487004995346,0.07105929404497147,0.37665292620658875,0.06249038875102997,1
142,0.5205485224723816,0.3628435432910919,0.3630010187625885,0.3445720374584198,0.13068905472755432,0.06577646732330322,0.3630010187625885,0.07176876068115234,1
143,0.40327680110931396,0.22116605937480927,0.22288383543491364,0.19545714557170868,0.10838176310062408,0.03939530625939369,0.22288383543491364,0.028668133541941643,0
144,0.4759761095046997,0.34764984250068665,0.1914835423231125,0.2001694291830063,0.10470922291278839,0.0759785994887352,0.1914835423231125,0.02056262269616127,0
145,0.5014869570732117,0.31534087657928467,0.3356165289878845,0.31750646233558655,0.13131991028785706,0.06420955061912537,0.3356165289878845,0.05887943506240845,1
146,0.4613441526889801,0.28836923837661743,0.23569689691066742,0.23644080758094788,0.09793659299612045,0.04721422865986824,0.23569689691066742,0.03525608405470848,1
147,0.5136419534683228,0.3031461834907532,0.29728198051452637,0.32318100333213806,0.15230879187583923,0.07179251313209534,0.29728198051452637,0.06939221173524857,0
148,0.4493134617805481,0.28982022404670715,0.34147244691848755,0.20978868007659912,0.1283619999885559,0.0727684497833252,0.34147244691848755,0.033245548605918884,0
149,0.4880574941635132,0.28995856642723083,0.2818883955478668,0.2506551444530487,0.07732247561216354,0.06305330991744995,0.2818883955478668,0.05259857699275017,1
150,0.5269907116889954,0.3721017837524414,0.3649522364139557,0.34826207160949707,0.1356402486562729,0.06866877526044846,0.3649522364139557,0.06833701580762863,1
151,0.5149335265159607,0.3210936486721039,0.33833134174346924,0.3506194055080414,0.10924116522073746,0.05984470993280411,0.33833134174346924,0.06855997443199158,1
152,0.49233126640319824,0.28277063369750977,0.26632237434387207,0.28741687536239624,0.14027146995067596,0.08523989468812943,0.26632237434387207,0.060819026082754135,0
153,0.4468739330768585,0.2551102340221405,0.34168973565101624,0.2587392032146454,0.08492910116910934,0.042471736669540405,0.34168973565101624,0.03628478944301605,1
154,0.5277060270309448,0.3353447914123535,0.34657055139541626,0.35031259059906006,0.1187400296330452,0.07590416818857193,0.34657055139541626,0.07058347016572952,1
155,0.5286696553230286,0.3594362437725067,0.3735099136829376,0.32974129915237427,0.12195229530334473,0.07336869090795517,0.3735099136829376,0.06690628081560135,1
156,0.48676031827926636,0.31841108202934265,0.3238813281059265,0.3163556158542633,0.10873587429523468,0.07008172571659088,0.3238813281059265,0.07159914821386337,1
157,0.3642688989639282,0.25697097182273865,0.25801610946655273,0.25787878036499023,0.07772359997034073,0.05007190257310867,0.25801610946655273,0.04745317995548248,0
158,0.5271379351615906,0.32955053448677063,0.37730324268341064,0.35210317373275757,0.11758888512849808,0.06438380479812622,0.37730324268341064,0.07314617186784744,1
159,0.5029797554016113,0.36395779252052307,0.35660797357559204,0.2783152759075165,0.0527556948363781,0.06619641184806824,0.35660797357559204,0.0486663319170475,1
160,0.4943300485610962,0.35617050528526306,0.28886595368385315,0.30703413486480713,0.13335742056369781,0.09160985797643661,0.28886595368385315,0.06310300529003143,0
161,0.523162305355072,0.36686426401138306,0.3759147822856903,0.34035524725914,0.11680592596530914,0.07642088085412979,0.3759147822856903,0.06542512029409409,1
162,0.5016441345214844,0.3631126284599304,0.3468380570411682,0.32820039987564087,0.12425795197486877,0.06954747438430786,0.3468380570411682,0.059300851076841354,1
163,0.5098145008087158,0.36318692564964294,0.33584797382354736,0.28289517760276794,0.0778658464550972,0.06766971200704575,0.33584797382354736,0.046036913990974426,1
164,0.4857005178928375,0.3111923336982727,0.3402476906776428,0.3156132102012634,0.1154906153678894,0.0805862620472908,0.3402476906776428,0.0680350661277771,1
165,0.5095463991165161,0.3558894991874695,0.3698648512363434,0.3359885513782501,0.10295717418193817,0.06845511496067047,0.3698648512363434,0.05728710815310478,1
166,0.44904059171676636,0.23122695088386536,0.32128646969795227,0.2086498886346817,0.08785156905651093,0.0440438911318779,0.32128646969795227,0.029465463012456894,1
167,0.35514798760414124,0.30927973985671997,0.2797192931175232,0.2027253955602646,0.08889982104301453,0.07565444707870483,0.2797192931175232,0.029799465090036392,0
168,0.5248062610626221,0.36329782009124756,0.34954774379730225,0.3186742663383484,0.12677907943725586,0.07627057284116745,0.34954774379730225,0.06022557243704796,1
169,0.5000457763671875,0.33524608612060547,0.34482455253601074,0.3246328830718994,0.11892065405845642,0.0757598727941513,0.34482455253601074,0.06708107143640518,1
170,0.48064786195755005,0.30299684405326843,0.3216418921947479,0.3241787850856781,0.10530809313058853,0.08237255364656448,0.3216418921947479,0.07235974073410034,0
171,0.5267086029052734,0.37503698468208313,0.34582898020744324,0.2663559019565582,0.10605744272470474,0.06788928061723709,0.34582898020744324,0.04075620695948601,1
172,0.5104967355728149,0.3576284646987915,0.3387998044490814,0.2796708047389984,0.11232936382293701,0.06393885612487793,0.3387998044490814,0.03390657529234886,1
173,0.5199354887008667,0.2945566177368164,0.3171260356903076,0.33059045672416687,0.10849448293447495,0.06679178774356842,0.3171260356903076,0.055097546428442,1
174,0.4973224401473999,0.3269086182117462,0.3302071690559387,0.3088811933994293,0.09904249012470245,0.07301858067512512,0.3302071690559387,0.06484580039978027,1
175,0.4107896685600281,0.18800362944602966,0.2646617889404297,0.3340165615081787,0.09661838412284851,0.03201686218380928,0.2646617889404297,0.0730525553226471,0
176,0.3995805084705353,0.3188769817352295,0.31465262174606323,0.3527095913887024,0.10103780776262283,0.08925803005695343,0.31465262174606323,0.07689744979143143,0
177,0.5041345357894897,0.3408379852771759,0.35494446754455566,0.34084299206733704,0.11998521536588669,0.0614885576069355,0.35494446754455566,0.0698208138346672,1
178,0.46485158801078796,0.24038685858249664,0.3506849706172943,0.31033673882484436,0.09627863764762878,0.0372888408601284,0.3506849706172943,0.060459788888692856,1
179,0.5188384056091309,0.34583261609077454,0.34587597846984863,0.34704408049583435,0.10723094642162323,0.0885089859366417,0.34587597846984863,0.07102345675230026,1
180,0.4563990831375122,0.2080751657485962,0.27943238615989685,0.2431536167860031,0.10569144040346146,0.04122820496559143,0.27943238615989685,0.05219962075352669,0
181,0.516425371170044,0.3292670249938965,0.36732351779937744,0.30138278007507324,0.14574959874153137,0.08376830071210861,0.36732351779937744,0.06956223398447037,0
182,0.5119153261184692,0.32113707065582275,0.3403133451938629,0.33798858523368835,0.1351577490568161,0.08214862644672394,0.3403133451938629,0.06429566442966461,1
