,max_malig,max_spiculation,max_lobulation,max_diameter,xsd_malig,xsd_spiculation,xmax_lobulation,xsd_diameter,loc_from_malig_x,loc_from_malig_y,loc_from_malig_z,std_locs_x,std_locs_y,std_locs_z
f5717f7cbc08d8bd942cd4c1128e3339.npz,0.5313072800636292,0.37715044617652893,0.3771383762359619,0.35211241245269775,0.11340013146400452,0.07825231552124023,0.3771383762359619,0.06333861500024796,0.5813953280448914,0.5348837375640869,0.44285714626312256,0.24645277857780457,0.17281298339366913,0.24304327368736267
20c73e37fc89e007ae5b242480830860.npz,0.5312894582748413,0.3815324902534485,0.37674495577812195,0.3515833914279938,0.11785151809453964,0.08391585946083069,0.37674495577812195,0.062071822583675385,0.30000001192092896,0.5870967507362366,0.6870229244232178,0.2247912436723709,0.16303086280822754,0.20781941711902618
66b7666912e1d469cd9817a1cade694c.npz,0.5313849449157715,0.38017019629478455,0.3768365681171417,0.3520123064517975,0.0996878370642662,0.07866472005844116,0.3768365681171417,0.06344502419233322,0.11851851642131805,0.20370370149612427,0.6275168061256409,0.2320365011692047,0.17164815962314606,0.22840462625026703
882107a204c302e27628f85522baea49.npz,0.5331472754478455,0.3820965886116028,0.37776973843574524,0.35222798585891724,0.11283405870199203,0.0799986869096756,0.37776973843574524,0.059918731451034546,0.45954692363739014,0.53721684217453,0.44117647409439087,0.20474307239055634,0.14438305795192719,0.16123558580875397
f37d1d5c299d4838b294cf82902675b0.npz,0.5327223539352417,0.3812200427055359,0.3770676553249359,0.3555280864238739,0.09828459471464157,0.07953926920890808,0.3770676553249359,0.06184348091483116,0.4407407343387604,0.2074074000120163,0.621052622795105,0.2442723512649536,0.1777345836162567,0.22979554533958435
a6f09ff7b85c72ee28a9e725bb1ec652.npz,0.53379225730896,0.38063663244247437,0.37781843543052673,0.3490822911262512,0.12339682877063751,0.07731280475854874,0.37781843543052673,0.06032324582338333,0.36216217279434204,0.26216214895248413,0.8227847814559937,0.23135420680046082,0.18650229275226593,0.22046710550785065
35b9a3e9871499893f76c8e6c648562c.npz,0.5323784351348877,0.36849290132522583,0.3769189119338989,0.35614603757858276,0.10877972841262817,0.07974123954772949,0.3769189119338989,0.0635000616312027,0.5863013863563538,0.48767122626304626,0.30263158679008484,0.2282196432352066,0.15705431997776031,0.21811093389987946
9660e4a23b8dd7d5056a622ee3568a41.npz,0.5253818035125732,0.3809991180896759,0.3777811527252197,0.35220426321029663,0.10112690925598145,0.07909784466028214,0.3777811527252197,0.062318105250597,0.882758617401123,0.2103448212146759,0.7264705896377563,0.2515995502471924,0.1959945261478424,0.2357175052165985
e3423505ef6b43f03c5d7bde52a5a78c.npz,0.5272281169891357,0.3799176514148712,0.37669637799263,0.3499399721622467,0.09928972274065018,0.08155766129493713,0.37669637799263,0.0697489082813263,0.6484848260879517,0.1818181872367859,0.7357142567634583,0.25097328424453735,0.16823028028011322,0.23440735042095184
66a92d789e440d3dbef3c69d20e20694.npz,0.5289231538772583,0.3723510503768921,0.3767363727092743,0.3475223481655121,0.11604297906160355,0.07702913880348206,0.3767363727092743,0.05994081497192383,0.75,0.16265060007572174,0.4266666769981384,0.24831241369247437,0.12803544104099274,0.2377745807170868
2ebb1e8f14802c33f0e4215a7545d70d.npz,0.5319487452507019,0.3756141662597656,0.36993294954299927,0.3546791970729828,0.0997237041592598,0.07788362354040146,0.36993294954299927,0.0617867074906826,0.10322580486536026,0.3451612889766693,0.18518517911434174,0.24297434091567993,0.1596360057592392,0.1932411938905716
88ae66cd575c45ec5bb0f1578e2f1c49.npz,0.5312657952308655,0.3735416531562805,0.37633782625198364,0.3524516820907593,0.1116962805390358,0.08050331473350525,0.37633782625198364,0.059515584260225296,0.10322580486536026,0.28387096524238586,0.2222222238779068,0.24004530906677246,0.18009695410728455,0.19984965026378632
96544665531e7f59bc2730e3c5f42e65.npz,0.5294193029403687,0.381324827671051,0.37691643834114075,0.35524091124534607,0.11788280308246613,0.07878510653972626,0.37691643834114075,0.06281079351902008,0.08719345927238464,0.25613078474998474,0.0883977934718132,0.2297368198633194,0.1669173538684845,0.22851930558681488
0a38e7597ca26f9374f8ea2770ba870d.npz,0.5244157314300537,0.3786126375198364,0.3742753267288208,0.3563207685947418,0.11301393806934357,0.07914885878562927,0.3742753267288208,0.05947502702474594,0.5375000238418579,0.550000011920929,0.6545454263687134,0.2480761557817459,0.17614084482192993,0.2112489640712738
3b7384f374b73d2bd589ccbf1b651820.npz,0.5330237746238708,0.37790003418922424,0.37657955288887024,0.35530683398246765,0.12723617255687714,0.08259398490190506,0.37657955288887024,0.06469601392745972,0.2857142984867096,0.34857141971588135,0.2911764681339264,0.2434724122285843,0.18269051611423492,0.21500557661056519
cca8f8cc51b58df2a4804a7aee8eef8c.npz,0.5242252349853516,0.3780312240123749,0.37482067942619324,0.3532392680644989,0.12018231302499771,0.07788922637701035,0.37482067942619324,0.06555137038230896,0.08888889104127884,0.38333332538604736,0.22302158176898956,0.23965634405612946,0.14667263627052307,0.23370802402496338
cb8d3452b667596fbf132d2ce9ebd0e6.npz,0.5233621001243591,0.38131895661354065,0.37421104311943054,0.3484770357608795,0.1169600784778595,0.08107342571020126,0.37421104311943054,0.06088867411017418,0.5647059082984924,0.27941176295280457,0.8498402833938599,0.23727712035179138,0.18361492455005646,0.2236664593219757
d1a20ef45bb03f93a407b492066f6d88.npz,0.5301520228385925,0.3825663626194,0.3778979182243347,0.3542124330997467,0.11431385576725006,0.0816875696182251,0.3778979182243347,0.06278396397829056,0.6394736766815186,0.47894737124443054,0.30194804072380066,0.18120063841342926,0.13154850900173187,0.2151770144701004
3bd4f83c5930e8c1e193ccc463543745.npz,0.5292531251907349,0.37868407368659973,0.3750822842121124,0.3506816029548645,0.11919741332530975,0.07922935485839844,0.3750822842121124,0.06310702115297318,0.2631579041481018,0.5,0.3571428656578064,0.23052160441875458,0.1554458737373352,0.18702542781829834
2b2a95f76d7b6712690ee7be6838f868.npz,0.5321275591850281,0.3811601996421814,0.3774435222148895,0.35158491134643555,0.10119397938251495,0.07767722755670547,0.3774435222148895,0.06213213875889778,0.4000000059604645,0.6586207151412964,0.4217686951160431,0.22325818240642548,0.18146133422851562,0.23786838352680206
a53a4a019a24541c277e0a84301d8ec5.npz,0.5218672752380371,0.37780019640922546,0.37311702966690063,0.3526046872138977,0.10114945471286774,0.07592728734016418,0.37311702966690063,0.062122881412506104,0.5944444537162781,0.3333333432674408,0.5162337422370911,0.22967076301574707,0.18302133679389954,0.2314763367176056
13bb12b3b27d5a7b4b142503a1ae9e73.npz,0.5304034352302551,0.3686237633228302,0.3755635619163513,0.34788641333580017,0.11502048373222351,0.08171774446964264,0.3755635619163513,0.060155052691698074,0.32862189412117004,0.6607773900032043,0.28197672963142395,0.24543432891368866,0.1797923892736435,0.22424311935901642
aa198aacdec142168b8de04c4444054e.npz,0.521541953086853,0.37440454959869385,0.37771546840667725,0.35076379776000977,0.10599610954523087,0.07773522287607193,0.37771546840667725,0.06135394051671028,0.272972971200943,0.5675675868988037,0.185628741979599,0.23194320499897003,0.18367449939250946,0.1950397789478302
ae61ec94b0b8de5439180f4776551e42.npz,0.5312800407409668,0.3794885575771332,0.3770948648452759,0.3521466851234436,0.10951648652553558,0.07801257818937302,0.3770948648452759,0.06556056439876556,0.6428571343421936,0.3799999952316284,0.5916030406951904,0.23693102598190308,0.14384505152702332,0.23398596048355103
dbfbc12c7a943a2dc0e34bfd4a636bca.npz,0.5271296501159668,0.38073521852493286,0.3695565462112427,0.3443601727485657,0.11623191833496094,0.0823582336306572,0.3695565462112427,0.06176309287548065,0.10000000149011612,0.484375,0.4270462691783905,0.2494204342365265,0.18776051700115204,0.23227597773075104
f4d23e0272a2ce5bfc7f07033d4f2e7d.npz,0.5272004008293152,0.37449389696121216,0.37469348311424255,0.3456396758556366,0.10992481559515,0.07466015964746475,0.37469348311424255,0.062268950045108795,0.5777778029441833,0.4305555522441864,0.37931033968925476,0.22294752299785614,0.16622944176197052,0.23707638680934906
797d6bffdecfc88e990e820dc5771a0b.npz,0.5307066440582275,0.38046813011169434,0.37486428022384644,0.35172152519226074,0.11675161868333817,0.07665660232305527,0.37486428022384644,0.06236744299530983,0.5963060855865479,0.5277044773101807,0.7507692575454712,0.21952341496944427,0.16488899290561676,0.2074475884437561
fac65dbf7b6972049cfd37b5b122ec0b.npz,0.5320684313774109,0.375327467918396,0.3761615455150604,0.34688541293144226,0.10587666183710098,0.08087725192308426,0.3761615455150604,0.06141668185591698,0.43448275327682495,0.5137931108474731,0.09937888383865356,0.24844619631767273,0.19841808080673218,0.22223025560379028
5e371e8fda27df3e5cc2548868229d5b.npz,0.5333243608474731,0.37904930114746094,0.3719283938407898,0.3487447202205658,0.11703743040561676,0.08136610686779022,0.3719283938407898,0.06650082767009735,0.3969697058200836,0.5909090638160706,0.8029196858406067,0.23164969682693481,0.16252078115940094,0.2185833752155304
8b494d14d835dd5ae13dab19b9520a55.npz,0.5206325054168701,0.3801501393318176,0.3779992163181305,0.35180002450942993,0.11636802554130554,0.08577795326709747,0.3779992163181305,0.06518769264221191,0.10631228983402252,0.19269102811813354,0.5107913613319397,0.2407516986131668,0.16680391132831573,0.21872414648532867
d4307a302483bcc04717ca4f565db678.npz,0.5288183093070984,0.37691694498062134,0.3764741122722626,0.3474954068660736,0.11656560748815536,0.07967688143253326,0.3764741122722626,0.06315840780735016,0.5,0.46451613306999207,0.6458333134651184,0.22814586758613586,0.14507734775543213,0.23467855155467987
1e62be2c3b6430b78ce31a8f023531ac.npz,0.5292957425117493,0.3811153173446655,0.3767285943031311,0.35026848316192627,0.09785351157188416,0.0736180990934372,0.3767285943031311,0.05952368676662445,0.7076923251152039,0.5615384578704834,0.4531722068786621,0.22968889772891998,0.15673984587192535,0.20001885294914246
4b6b53281fe1fe797e181a5287df0f9a.npz,0.5316811800003052,0.38016968965530396,0.37783974409103394,0.35097572207450867,0.1257813423871994,0.08060546964406967,0.37783974409103394,0.06285207718610764,0.3700000047683716,0.5975000262260437,0.47564470767974854,0.23106276988983154,0.1786394566297531,0.22112375497817993
868b024d9fa388b7ddab12ec1c06af38.npz,0.5315983295440674,0.38008615374565125,0.37741947174072266,0.3533861041069031,0.11367245763540268,0.07779029756784439,0.37741947174072266,0.06418304890394211,0.5062500238418579,0.24375000596046448,0.719298243522644,0.225432351231575,0.14188838005065918,0.19019962847232819
673ee14e01a0628b45c78500d402056e.npz,0.5274029970169067,0.3794333338737488,0.3763880431652069,0.35631266236305237,0.10905757546424866,0.07591744512319565,0.3763880431652069,0.06336119025945663,0.09696969389915466,0.48181816935539246,0.20606060326099396,0.24126817286014557,0.15275658667087555,0.24794228374958038
2a2300103f80aadbfac57516d9a95365.npz,0.532050609588623,0.38098737597465515,0.3730202615261078,0.35069888830184937,0.12339207530021667,0.07621146738529205,0.3730202615261078,0.06370589882135391,0.36944442987442017,0.46388888359069824,0.42580646276474,0.22880788147449493,0.19805096089839935,0.22332243621349335
d8a0ebe575539c2357c2365cdf0229a0.npz,0.5322780609130859,0.37983009219169617,0.3763696551322937,0.3481505513191223,0.10210665315389633,0.07598935812711716,0.3763696551322937,0.060858648270368576,0.21926909685134888,0.6112957000732422,0.21785713732242584,0.2553621828556061,0.1670040488243103,0.20323868095874786
c5f73cf44d785e5ac2e7f0a8897f683c.npz,0.531650185585022,0.38149121403694153,0.37536415457725525,0.35247498750686646,0.09505822509527206,0.0786091759800911,0.37536415457725525,0.060344818979501724,0.2133333384990692,0.36000001430511475,0.2876712381839752,0.24166083335876465,0.14311757683753967,0.1755955070257187
bdfb2c23a8c1dca5ea8c1cc3d89efee9.npz,0.5319900512695312,0.3787747621536255,0.37670135498046875,0.35230913758277893,0.10826005041599274,0.07712136209011078,0.37670135498046875,0.058485232293605804,0.38787877559661865,0.657575786113739,0.6439790725708008,0.24753279983997345,0.21352702379226685,0.21797463297843933
a73f098ed638571f8db71a20e1551875.npz,0.5310887098312378,0.38023507595062256,0.3701852262020111,0.3567773401737213,0.11124769598245621,0.08072863519191742,0.3701852262020111,0.06297692656517029,0.4137931168079376,0.46305418014526367,0.09248554706573486,0.214785635471344,0.1514914184808731,0.19646306335926056
37dbe298bb4e0199625689cc35d390bb.npz,0.5331345796585083,0.38111263513565063,0.3764994740486145,0.35163238644599915,0.10533366352319717,0.07776156067848206,0.3764994740486145,0.06434188038110733,0.4735293984413147,0.24705882370471954,0.7087628841400146,0.2176993191242218,0.15191581845283508,0.22316832840442657
763288341ee363a264fe45a28ea28c21.npz,0.5338218212127686,0.38028037548065186,0.37598657608032227,0.34559139609336853,0.11033306270837784,0.07723429054021835,0.37598657608032227,0.05758896470069885,0.3888888955116272,0.08888889104127884,0.28807947039604187,0.22550678253173828,0.1696784496307373,0.2039732038974762
8326bb56a429c54a744484423a9bd9b5.npz,0.5291096568107605,0.3817271888256073,0.3747464120388031,0.3482978343963623,0.10152895748615265,0.07910459488630295,0.3747464120388031,0.06414059549570084,0.33852139115333557,0.6575875282287598,0.19230769574642181,0.24501705169677734,0.17549782991409302,0.20257633924484253
fd2dd970bd3d91e5b26d7e57c03f70af.npz,0.5261110663414001,0.37893441319465637,0.37686222791671753,0.35470452904701233,0.1158004030585289,0.08132239431142807,0.37686222791671753,0.06228778511285782,0.5799999833106995,0.4650000035762787,0.6869301199913025,0.1904693841934204,0.15550640225410461,0.18006427586078644
be3e35bf8395366d235b8bcfc71a05ee.npz,0.5333077907562256,0.3813542127609253,0.3772081732749939,0.35396870970726013,0.11369409412145615,0.0779508426785469,0.3772081732749939,0.06268835812807083,0.44999998807907104,0.28333333134651184,0.3218750059604645,0.2327088862657547,0.1273895800113678,0.2514161169528961
74b542d34b61740c1933d2c953403aa6.npz,0.5292451977729797,0.38186949491500854,0.37748757004737854,0.35213595628738403,0.1171703189611435,0.0824885442852974,0.37748757004737854,0.06417030096054077,0.5206896662712097,0.5448275804519653,0.33453238010406494,0.2358754426240921,0.17209860682487488,0.2162204533815384
45f4141cfe3f110f9db4e1e113d15684.npz,0.5284078121185303,0.381236732006073,0.3779522478580475,0.35513535141944885,0.1135512962937355,0.08093399554491043,0.3779522478580475,0.06455932557582855,0.517241358757019,0.5344827771186829,0.6756756901741028,0.23284058272838593,0.2066289186477661,0.21167175471782684
ed0f3c1619b2becec76ba5df66e1ea56.npz,0.5330658555030823,0.3784356415271759,0.37648433446884155,0.3501814901828766,0.10508310794830322,0.07659502327442169,0.37648433446884155,0.06185578182339668,0.30000001192092896,0.6151515245437622,0.28729280829429626,0.23271897435188293,0.1700202226638794,0.2529217600822449
666becc9794c25bb8e0e7982be7cb6dc.npz,0.5319135785102844,0.38078197836875916,0.3772720992565155,0.3480881154537201,0.11025462299585342,0.07781161367893219,0.3772720992565155,0.061339471489191055,0.6484848260879517,0.5333333611488342,0.8930636048316956,0.25050088763237,0.19459524750709534,0.24620512127876282
a93362de52065e73e6882f0cb668d637.npz,0.5322898030281067,0.37575703859329224,0.37434443831443787,0.3533211350440979,0.10215354710817337,0.07332161068916321,0.37434443831443787,0.06102300435304642,0.4749999940395355,0.534375011920929,0.36305731534957886,0.2154964804649353,0.14488168060779572,0.19984561204910278
0d941a3ad6c889ac451caf89c46cb92a.npz,0.5335425734519958,0.3797144591808319,0.37332937121391296,0.35170456767082214,0.09877720475196838,0.0786944329738617,0.37332937121391296,0.06093793362379074,0.1235521212220192,0.1235521212220192,0.2909604609012604,0.24072273075580597,0.1727519929409027,0.21790876984596252
be9a2df5a16434e581c6a0625c290591.npz,0.5306044220924377,0.37862202525138855,0.3770807087421417,0.3478721082210541,0.11571846157312393,0.07998090982437134,0.3770807087421417,0.06201891973614693,0.297468364238739,0.4810126721858978,0.6326530575752258,0.2256525754928589,0.14938531816005707,0.2316768616437912
f89e3d0867e27be8e19d7ed50e1eb7e8.npz,0.5305702090263367,0.37729302048683167,0.37266018986701965,0.3440377712249756,0.12072634696960449,0.08240602165460587,0.37266018986701965,0.060608647763729095,0.8055555820465088,0.6277777552604675,0.402515709400177,0.2289007008075714,0.16957519948482513,0.22132909297943115
6b4837a316e688d0ba125cc1e545d383.npz,0.5310502052307129,0.38127198815345764,0.36664900183677673,0.34213054180145264,0.10990015417337418,0.08040335774421692,0.36664900183677673,0.06386351585388184,0.47647058963775635,0.5029411911964417,0.6348684430122375,0.2436666637659073,0.13546603918075562,0.23848141729831696
eef0e41b1a96cf8c55723fa6aa2f3dc6.npz,0.5275188088417053,0.3800961673259735,0.3776420056819916,0.35286757349967957,0.11474238336086273,0.08017311990261078,0.3776420056819916,0.06236180290579796,0.4615384638309479,0.5213675498962402,0.19614148139953613,0.23641426861286163,0.17011401057243347,0.21267010271549225
edae2e1edd1217d0c9e20eff2a7b2dd8.npz,0.5282034277915955,0.37724021077156067,0.3729764223098755,0.3500072658061981,0.09883854538202286,0.07593448460102081,0.3729764223098755,0.06341920047998428,0.1066666692495346,0.5,0.5719696879386902,0.22918447852134705,0.156835675239563,0.22311148047447205
662153a685fb4268361bfbaca5e9ca23.npz,0.5306072235107422,0.37682509422302246,0.3757190406322479,0.3519948720932007,0.10900093615055084,0.07663940638303757,0.3757190406322479,0.06015695631504059,0.6167664527893066,0.16167664527893066,0.3087248206138611,0.20014196634292603,0.1333128660917282,0.22938723862171173
29a2105c99e7677c30c7fd0b2edb9fcd.npz,0.5323503017425537,0.37775805592536926,0.377494752407074,0.3465651273727417,0.11674293875694275,0.08098441362380981,0.377494752407074,0.06411775201559067,0.5064102411270142,0.4583333432674408,0.4296296238899231,0.2320558726787567,0.141367569565773,0.23590879142284393
e46973b13a7a6f421430d81fc1dda970.npz,0.5309349298477173,0.3819347620010376,0.37648335099220276,0.3488362431526184,0.11846591532230377,0.0758262425661087,0.37648335099220276,0.0605500265955925,0.2549999952316284,0.29499998688697815,0.4135802388191223,0.22322151064872742,0.14316599071025848,0.22698372602462769
14afefc82d992018c485949285d20c03.npz,0.5334550738334656,0.3805422782897949,0.3742218017578125,0.35654836893081665,0.11736275255680084,0.07754525542259216,0.3742218017578125,0.058240924030542374,0.08648648858070374,0.18378378450870514,0.6490066051483154,0.23472905158996582,0.20683690905570984,0.2339143007993698
c98675ecb5bdc7eb35c69d730da05df1.npz,0.5331379175186157,0.3809562027454376,0.375112920999527,0.35025614500045776,0.09837589412927628,0.07995177060365677,0.375112920999527,0.058170218020677567,0.11428571492433548,0.20357142388820648,0.10847457498311996,0.22686976194381714,0.15195587277412415,0.2144000083208084
c020f5c28fc03aed3c125714f1c3cf2a.npz,0.5296919345855713,0.378688246011734,0.37750399112701416,0.345974326133728,0.09044056385755539,0.08263051509857178,0.37750399112701416,0.06466873735189438,0.7183098793029785,0.11267605423927307,0.5640243887901306,0.23166783154010773,0.15587271749973297,0.18499614298343658
8589428b683d33b99557d7d3b43a518c.npz,0.5322573184967041,0.3819437026977539,0.3765881657600403,0.353134423494339,0.11658851057291031,0.07722315937280655,0.3765881657600403,0.06275820732116699,0.7742857336997986,0.6000000238418579,0.20999999344348907,0.22198297083377838,0.16637609899044037,0.2339809536933899
de9f65a7a70b73ce2ffef1e4a2613eee.npz,0.5302404165267944,0.37740132212638855,0.37557312846183777,0.3481498062610626,0.10290036350488663,0.078628309071064,0.37557312846183777,0.06379083544015884,0.30937498807907104,0.24375000596046448,0.748251736164093,0.24114060401916504,0.12106786668300629,0.2106335163116455
0d19f1c627df49eb223771c28548350e.npz,0.5325318574905396,0.3818497359752655,0.3701701760292053,0.3518126606941223,0.11906585842370987,0.0773392841219902,0.3701701760292053,0.0606558583676815,0.6270270347595215,0.49459460377693176,0.3333333432674408,0.22905811667442322,0.15674008429050446,0.18038344383239746
07349deeea878c723317a1ce42cc7e58.npz,0.5247710347175598,0.3792864978313446,0.3781261444091797,0.3492187559604645,0.11176498234272003,0.0767461434006691,0.3781261444091797,0.057237740606069565,0.65625,0.5994318127632141,0.8567251563072205,0.23855789005756378,0.18882323801517487,0.23349933326244354
b8ad1b45ae4ba6c97951ed30b8640f6b.npz,0.5334656238555908,0.38132181763648987,0.3765525817871094,0.3516237437725067,0.09583312273025513,0.07387101650238037,0.3765525817871094,0.05773317441344261,0.5894736647605896,0.1473684161901474,0.4020618498325348,0.19348713755607605,0.12558497488498688,0.2232990860939026
d34741458ed4cf1ef6bcf3da21a0c47c.npz,0.5322168469429016,0.38253602385520935,0.3749397397041321,0.34734615683555603,0.11019592732191086,0.07957935333251953,0.3749397397041321,0.0620211660861969,0.5429447889328003,0.39263802766799927,0.2226148396730423,0.2509062588214874,0.2144184559583664,0.23964859545230865
29883252ce0ce3e052ce8cf4932623af.npz,0.5313432812690735,0.3781318664550781,0.37772634625434875,0.3555346131324768,0.11836256831884384,0.0750913992524147,0.37772634625434875,0.06072220206260681,0.79756098985672,0.6439024209976196,0.11428571492433548,0.23201122879981995,0.17011724412441254,0.2244902402162552
d81ab3ad896e4198caed105c469a4817.npz,0.530983567237854,0.38198399543762207,0.375074177980423,0.350332647562027,0.1201617568731308,0.08204250782728195,0.375074177980423,0.06315181404352188,0.11307420581579208,0.6254416704177856,0.7426470518112183,0.24953247606754303,0.19530044496059418,0.20313459634780884
7a82802a862a267d58aa2171645f1181.npz,0.5315285921096802,0.3783666491508484,0.3709278702735901,0.3520641028881073,0.11658599227666855,0.07944390922784805,0.3709278702735901,0.0622282475233078,0.25690609216690063,0.31491711735725403,0.746268630027771,0.19306927919387817,0.15084205567836761,0.20428243279457092
2d81a9e760a07b25903a8c4aeb444eca.npz,0.5271185636520386,0.37760433554649353,0.3774525821208954,0.3503672480583191,0.11195646226406097,0.07517587393522263,0.3774525821208954,0.06334187835454941,0.11428571492433548,0.46071428060531616,0.09846153855323792,0.2392837107181549,0.1718725562095642,0.21869239211082458
a5bb766ab3b1bc5a8023a50a956595f2.npz,0.5337318181991577,0.3815481960773468,0.3760870695114136,0.352556437253952,0.1166071891784668,0.07787813991308212,0.3760870695114136,0.06214223802089691,0.7833333611488342,0.6083333492279053,0.4065573811531067,0.22249865531921387,0.1704232543706894,0.22261841595172882
101a2999d28ce05788e6add3a28d4726.npz,0.5276235342025757,0.3811330795288086,0.37693655490875244,0.3362126350402832,0.11873295903205872,0.07803590595722198,0.37693655490875244,0.06130697578191757,0.09275362640619278,0.09275362640619278,0.11510791629552841,0.23528672754764557,0.16917084157466888,0.22714532911777496
817a99e1a60bcf4e37c904d73845ca50.npz,0.5274990797042847,0.3694494664669037,0.37085482478141785,0.3516779839992523,0.11263741552829742,0.07476811856031418,0.37085482478141785,0.05983691290020943,0.0941176488995552,0.2764706015586853,0.34285715222358704,0.2486724555492401,0.17784105241298676,0.22199347615242004
bcb416e94f3505c120a54dbfc0d5a234.npz,0.524969220161438,0.3781258165836334,0.37656688690185547,0.3564729392528534,0.12180349975824356,0.07714430242776871,0.37656688690185547,0.06318546831607819,0.7194444537162781,0.17222222685813904,0.4041095972061157,0.2302619069814682,0.16674058139324188,0.21018125116825104
b17c07114dcf49ce71c8da4b43cf1192.npz,0.5313764810562134,0.37949997186660767,0.3757210075855255,0.35639840364456177,0.0869734138250351,0.07761657238006592,0.3757210075855255,0.06366042792797089,0.6852940917015076,0.25882354378700256,0.41290321946144104,0.24939048290252686,0.18449968099594116,0.23492392897605896
86515f063b3a30af09ba4d0322edf7b1.npz,0.529958963394165,0.3747715651988983,0.37786442041397095,0.3454885482788086,0.11859071999788284,0.08041705191135406,0.37786442041397095,0.06317244470119476,0.6098265647888184,0.4364161789417267,0.6536144614219666,0.23634788393974304,0.1687920242547989,0.1794915646314621
e3bc0a970a4af5d52826e06742f90e5b.npz,0.530049741268158,0.3815649747848511,0.37718161940574646,0.3496294319629669,0.10180508345365524,0.07881876081228256,0.37718161940574646,0.060412220656871796,0.54666668176651,0.6933333277702332,0.6360759735107422,0.2504062056541443,0.1929665058851242,0.2368672788143158
8e60f166f1f1dc0d72f997fe1c9e72b4.npz,0.5232745409011841,0.3804780840873718,0.3672904074192047,0.3528907001018524,0.12291096150875092,0.08249454945325851,0.3672904074192047,0.06258256733417511,0.3190789520740509,0.30263158679008484,0.517123281955719,0.24592800438404083,0.193342924118042,0.21920759975910187
184fa4ae2b7ae010625d89f10186f1c5.npz,0.5276077389717102,0.37260714173316956,0.37363988161087036,0.3464420735836029,0.10350434482097626,0.07358579337596893,0.37363988161087036,0.059520285576581955,0.5456989407539368,0.39516130089759827,0.3012048304080963,0.20977796614170074,0.1540457308292389,0.23150861263275146
